persona_id,problem_id,modifier_id,query,answer,criterion,gold_passed,gold_reasoning,judge_passed,judge_reasoning,human_override
student_abroad,pending_verification_too_long,angry_after_waiting,"hey, i verified my account 3 days ago and it still says pending! i need access to all features like now, this is so frustrating! i’ve already tried to resolve this multiple times and i'm losing patience, pls let me know how to fix this or i might have to switch!","The verification process usually takes up to 1 business day, but it can take up to 7 business days in some cases. Since it's been 3 days, I recommend checking your email for any updates from us. If you don't see any prompts in the app, please be patient as we complete your verification. If it remains pending beyond 7 business days, consider contacting our customer support team through the in-app chat for further assistance.",completeness,True,"The RAG-generated answer provides a complete response to the customer's query. It explains the typical timeframe for account verification and acknowledges that it can take up to 7 business days, which addresses the customer's concern about the delay. The answer also advises the customer to check their email for updates and suggests patience while the verification is completed. Additionally, it provides a clear next step by recommending contacting customer support through the in-app chat if the issue persists beyond 7 business days. This guidance is appropriate and necessary, given the situation described by the customer.",True,"The RAG answer includes essential steps such as the expected time frame for the verification process, checking for email updates, being patient, and contacting customer support if the verification remains pending beyond 7 business days. It provides sufficient detail for the user to take action and covers the main solution path outlined in the source material.",none
crypto_day_trader,subscription_charge_dispute,typing_from_phone_with_typos,"hey so I cancelled my netflix sub like last month but just got charged again wtf! pls help i need a refund and make sure this doesn’t happen again, can’t deal with extra charges rn while juggling everything, thanks!","To address the unexpected charge from Netflix, you should first ensure that you have indeed canceled your subscription directly with them, as blocking a payment in the Revolut app does not cancel the subscription itself. 

To prevent future charges, you can block Netflix payments in the Revolut app by following these steps:

1. Tap your profile icon in the top-left corner.
2. Select 'Security'.
3. Choose 'Payments' and then 'Blocked payments'.
4. Tap 'Add new' above 'Subscriptions' or 'Merchants' and select a previous payment from Netflix.

For the refund, you can raise a dispute for the charge by:

1. Going to the payment screen in your transaction history.
2. Scrolling down to 'Get help'.
3. Selecting 'I was charged incorrectly'.
4. Tapping 'Raise a dispute' and following the steps to complete the chargeback request.

Make sure to contact Netflix directly to confirm the cancellation of your subscription.",completeness,True,"The RAG-generated answer provides a comprehensive response to the customer's issue. It includes steps to ensure the subscription was canceled directly with Netflix, instructions to block future payments through the Revolut app, and a detailed process for raising a dispute to request a refund. Additionally, it advises the customer to contact Netflix directly to confirm the cancellation, covering all necessary actions to resolve the issue and prevent future charges.",True,"The RAG answer includes all essential steps needed to resolve the problem of an unexpected charge from Netflix. It details the process of ensuring the subscription is canceled, provides specific steps to block future payments in the Revolut app, and outlines the procedure for raising a dispute for the charge. Each step is actionable and covers the main solution path from the source material, ensuring completeness.",none
student_abroad,pending_verification_too_long,typing_from_phone_with_typos,hey so i finished my verification like 3 days ago but my account still says pending and i can’t use all the features is there a way to speed this up or get a timeline or something pls thx,"Your verification process typically takes up to 1 business day, but it can take up to 7 business days in some cases. Since it has been 3 days, I recommend being patient as it may still be processing. You will receive a notification via email and in-app once it's completed. Unfortunately, there is no way to speed up the process. If it remains pending beyond 7 business days, please contact our support team for further assistance.",completeness,True,"The RAG-generated answer provides a complete response to the customer's query. It explains the typical and maximum timeframes for the verification process, advises patience since the process is still within the expected timeframe, and informs the customer that they will receive a notification once the process is complete. It also provides a clear next step by advising the customer to contact support if the issue persists beyond 7 business days. This covers all necessary information and steps for the customer's situation.",False,"The answer provides some information about the verification process and the expected time frame, but it lacks critical steps such as how to initiate the verification process, what specific actions to take if the verification remains pending beyond 7 business days, and any additional details that may be necessary for the user to fully understand and resolve their issue. Therefore, it does not cover the key steps needed to resolve the problem.",none
small_business_owner,instant_transfer_limit_reached,non_native_broken_english,"Hi, I try send money to supplier but it say limit reached. What limit? When it reset? I need send money quick.","The limit you encountered may depend on your destination country and base currency. Most currencies have no transfer limits, but if there are any exceptions, they will be shown in the Revolut app before you send money. 

To check your specific limits and when they reset, go to the 'Your plan' section in the app. If you need to send money quickly, ensure you check for any applicable limits or fees before proceeding with the transfer.",completeness,False,"The RAG-generated answer provides some useful information about checking limits in the app, but it lacks completeness. It does not specify what the typical limits might be or how often they reset, which are key parts of the customer's query. Additionally, it does not offer guidance on what to do if the customer needs to send money urgently and the limit is still an issue. The answer could be improved by providing more specific information about typical reset periods or advising the customer to contact support if they need immediate assistance beyond the app's capabilities.",False,"The answer does not cover all the key steps needed to resolve the problem. While it mentions checking the 'Your plan' section in the app for specific limits, it lacks detailed instructions on how to navigate the app or what to do if limits are encountered. Additionally, it does not provide information on how to handle exceptions or fees, which are critical for the user to take action effectively.",none
student_abroad,business_account_upgrade_question,poor_internet_connection,"yo, my freelance income is growing, when should i upgrade to a business account? what changes happen? thx, signal is bad, pls reply fast!","You should consider upgrading to a Revolut Business account if your freelance income is growing significantly and you need advanced features for managing your finances. Revolut Business offers tools like team cards, automated payments, multi-user access, and integrations with various apps, which can be beneficial for managing a larger business.

To upgrade, you can sign up for a Business account through the Revolut Business app or by visiting the sign-up page [here](https://business.revolut.com/signup?promo=RevFAQ&pid=internal&utm_source=internal&c=RevFAQ&utm_campaign=RevFAQ&geo-redirect). You can use the same phone number and email as your personal account.

If you are still a freelancer or sole trader, you might find that a Revolut Pro account meets your needs without the additional features of a Business account.",completeness,True,"The RAG-generated answer provides a comprehensive response to the customer's query. It explains when it might be appropriate to upgrade to a Revolut Business account, highlighting the benefits such as advanced financial management tools. It also provides a direct link to sign up for a Business account, which is a critical next step. Additionally, it offers an alternative option by mentioning the Revolut Pro account for freelancers or sole traders, which addresses the customer's situation. The answer is concise and directly addresses the customer's request for a fast reply due to a bad signal.",True,"The RAG answer covers the essential steps needed to upgrade to a Revolut Business account, including the benefits of the account, the process to sign up, and the option of using a Revolut Pro account for freelancers. It provides sufficient detail for the user to take action, including a link to the sign-up page and information on using the same phone number and email as their personal account.",none
frequent_traveler,daily_top_up_limit_reached,angry_after_waiting,"hey, i need to add more funds today but hit my limit again! when does it reset? i've tried sorting this out before and i'm really getting fed up! is there any workaround or am i gonna have to switch to another provider?!","Your withdrawal limit resets on a rolling monthly basis, based on the day your current price plan began. To check your exact limit refresh date and remaining allowance, tap your profile icon in the top-left corner, select 'Your plan', and look under the 'Your limits' section.

If you're looking to add funds, you might consider using Apple Pay or Google Pay, or trying to add money with a different card. You can also explore bank transfers or internal transfers from other Revolut customers for additional options.",completeness,False,"The RAG-generated answer does not fully address the customer's query. The customer is asking about adding more funds and hitting a limit, not about withdrawal limits. The response incorrectly addresses withdrawal limits instead of funding limits. Additionally, the customer is frustrated and considering switching providers, indicating a need for a more empathetic and comprehensive response. The answer should have clarified the difference between withdrawal and funding limits, provided specific information on when the funding limit resets, and offered a more tailored solution or workaround for adding funds beyond suggesting alternative payment methods. The response lacks empathy and does not directly address the customer's frustration or urgency.",False,"The answer provides some information about checking the withdrawal limit and suggests methods for adding funds, but it lacks critical steps from the source article that are necessary for fully resolving the problem. It does not detail the process of checking the withdrawal limit sufficiently or mention any specific actions that need to be taken beyond the general suggestions for adding funds. Therefore, it is too vague and does not cover the main solution path adequately.",none
crypto_day_trader,payment_declined_large_amount,anxious_security_fear,"Yo, I tried to make a big purchase and my card got declined, but I’ve got more than enough in my balance. I’m super cautious since I’ve been hearing about scams lately, so can you tell me what’s going on? I need this sorted ASAP, don’t wanna wait for a robot to reply!","Your card may have been declined due to our security system identifying potential fraud. To resolve this, please complete the in-app questionnaire. You can access it by going to the home page of your Revolut app and tapping the relevant tile, or through the push notification and email sent to you.

If your card is frozen, you will need to confirm that the payment was made by you to unfreeze it. If you choose to unblock the merchant, you can retry the payment. If you keep the merchant blocked, all payments to that merchant will be declined for the next 7 days.

Make sure your card is linked to an account with sufficient funds in the currency you are trying to use. Check your account and Pocket balances to ensure everything is in order.",completeness,True,"The RAG-generated answer provides a comprehensive explanation of why the card might have been declined, specifically mentioning the security system's potential fraud detection. It offers clear steps for the customer to resolve the issue, such as completing the in-app questionnaire and checking account balances. The answer also addresses the possibility of a frozen card and provides instructions on how to unfreeze it or unblock the merchant. Overall, the response covers all necessary steps and information to help the customer resolve the issue without leaving any obvious gaps.",True,"The RAG answer includes essential steps needed to resolve the problem of a declined card, such as completing the in-app questionnaire, confirming payment to unfreeze a card, and checking account balances. It provides sufficient detail for the user to take action and covers the main solution path from the source material.",none
busy_parent_on_mobile,pending_verification_too_long,angry_after_waiting,Hey I verified my account 3 days ago and it’s still pending!! I can’t access features and I’ve already tried to fix this multiple times!! What’s the timeline to get this sorted or can you speed it up?? I’m really frustrated here!!,"The verification process usually takes up to 1 business day, but it can take up to 7 business days in some cases. Since it's been 3 days, you may need to wait a bit longer. Unfortunately, I cannot speed up the process. Please check your email and in-app notifications for any updates regarding your verification status. Thank you for your patience.",completeness,False,"The RAG-generated answer provides some information about the typical timeline for account verification, but it fails to address the customer's frustration and does not offer any actionable steps to resolve the issue. It does not suggest contacting support for further assistance or checking if there might be an issue with the verification process. The response lacks empathy and does not provide a complete resolution path, leaving the customer without a clear next step if the verification remains pending beyond the expected timeframe.",False,The RAG answer does not cover the key steps needed to resolve the problem as outlined in the source article. It lacks critical information about what actions the user can take during the verification process and does not provide sufficient detail for the user to take action. The answer is vague and does not guide the user on how to effectively follow up on their verification status.,none
crypto_day_trader,wrong_recipient_no_refund,non_native_broken_english,I send EUR500 to wrong number. Can I cancel or get back money? Recipient not accept yet. Help please!,"Since the transfer to the wrong number has already been processed, you cannot cancel it. You will need to ask the recipient to return the money to you. You can do this by reaching out to them via the chat in the Revolut app:

1. Go to the bottom menu and select ""Payments.""
2. Choose the person you sent money to.
3. A chat window will open where you can message the recipient.

If the recipient isn't responding, you can contact our customer support team for assistance, but we can't guarantee they will respond or agree to return the funds.",completeness,False,"The RAG-generated answer does not provide complete information to resolve the customer's issue. It incorrectly states that the transfer has already been processed, despite the customer's indication that the recipient has not accepted the money yet. This suggests that the transfer might still be pending, and there could be an option to cancel it before acceptance. The answer should have included steps to check the status of the transaction and any possible cancellation options within the app. Additionally, while it mentions contacting customer support, it does not explain what specific assistance they might provide or any further actions the customer can take if the recipient does not respond. Therefore, the response leaves critical gaps in addressing the customer's situation.",True,"The RAG answer includes the essential steps needed to resolve the problem of retrieving money sent to the wrong number. It provides a clear, actionable process for contacting the recipient through the Revolut app, detailing the navigation steps required. Additionally, it mentions the option to contact customer support if the recipient does not respond, which is relevant information for the user. Overall, the answer covers the main solution path and provides sufficient detail for the user to take action.",none
frequent_traveler,card_not_working_abroad,typing_from_phone_with_typos,hey my card just got declined in thailand and im not sure if its frozen or a merchant issue i havent changed any settings can u help me out quick? thanks!,"To determine if your card is frozen or if it's a merchant issue, follow these steps:

1. **Check for a Declined Payment**: Open your Revolut app, go to your transactions list, and tap 'See all' below your most recent transactions. Look for the declined payment and check the 'Status' section for details.

2. **Complete the In-App Questionnaire**: If your transaction was flagged by our security system, you may need to complete an in-app questionnaire. Access it by going to the home page of your app and tapping the relevant tile, or through any push notification or email you received.

3. **If Your Card is Frozen**: If your card is frozen, all payments will be declined until you confirm the transaction was made by you. If you recognize the payment, mark it as such to unfreeze your card.

4. **Merchant Issues**: If the payment is declined due to merchant restrictions or technical issues, you can reach out to the merchant directly. If you need further assistance, you can fill out this form [here](https://app.revolut.com/form/13ef84b4-1e3b-48eb-0030e7e08adc?faqEntryPoint=question.why-has-my-card-payment-been-declined) to help us contact the merchant.

If you still have issues after these steps, please let me know!",completeness,True,"The RAG-generated answer provides a comprehensive set of steps for the customer to determine whether the card issue is due to it being frozen or a merchant problem. It instructs the customer to check the Revolut app for declined payments, complete an in-app questionnaire if necessary, and provides guidance on what to do if the card is frozen or if there are merchant issues. Additionally, it offers a link to a form for further assistance if needed. The answer is complete and does not leave any obvious gaps in addressing the customer's query.",True,"The RAG answer includes all essential steps needed to determine if a card is frozen or if there is a merchant issue. It provides detailed instructions on checking for declined payments, completing an in-app questionnaire, unfreezing the card, and addressing merchant issues. Each step is actionable and covers the main solution path outlined in the source article.",none
crypto_day_trader,crypto_withdrawal_pending,empty,"Hey, I sent some crypto to an external wallet 12 hours ago and it's still pending! I'm really worried it's lost or something. Can you check what's going on?","To check the status of your pending crypto withdrawal, please follow these steps:

1. Go to 'Crypto' on the bottom menu.
2. Scroll to the transactions list or select the crypto you withdrew.
3. Find your withdrawal transaction and tap on it to see the reason why it's pending.

Your withdrawal could be pending due to internal assessment, broadcasting to the network, or confirmation on-chain. If it remains pending for too long, it may be due to high traffic on the blockchain network. You can monitor your transaction on the blockchain scanner by tapping 'Blockchain hash' on the transaction, then 'View my transaction'.

If the transaction is shown as completed on the explorer but the funds haven't arrived in your receiving wallet, you may need to reach out to the provider of that wallet for further support.",completeness,True,"The RAG-generated answer provides a comprehensive set of steps for the customer to check the status of their pending crypto withdrawal. It explains potential reasons for the delay, such as internal assessment, network broadcasting, or high traffic on the blockchain. Additionally, it guides the customer on how to use a blockchain scanner to monitor the transaction and advises on contacting the receiving wallet provider if the transaction is completed but funds are not received. The answer covers all necessary steps and information to help the customer resolve their issue, without leaving any obvious gaps.",True,"The RAG answer includes all essential steps needed to check the status of a pending crypto withdrawal, providing clear instructions for the user to follow. It details how to access the transaction list, identify the withdrawal, and understand potential reasons for the pending status. Additionally, it offers guidance on what to do if the transaction appears completed but the funds are not received, ensuring the user has sufficient information to take action.",none
non_native_english_worker,instant_transfer_limit_reached,poor_internet_connection,"hey, i try send money home but got message about limit. what limit? when it reset? i need it now, train signal bad, please answer fast.","The limit you're encountering could be related to the maximum amount you can withdraw or send, which depends on your destination country and base currency. For withdrawals, you can withdraw up to £3,000 (or equivalent) within a 24-hour period. 

To check your specific limits and when they reset, go to the 'Your plan' section in the Revolut app. If you need further assistance, I recommend checking that section for detailed information.",completeness,False,"The RAG-generated answer provides some information about potential limits and where to find more details in the app, but it does not fully address the customer's urgent need for information. The customer is in a situation with poor signal and needs a quick resolution. The answer should have included more direct information about the specific limit for sending money, not just withdrawals, and ideally provided a more immediate solution or alternative, such as contacting support directly if the app is inaccessible. Additionally, it does not specify when the limits reset, which was a part of the customer's query.",False,"The answer provides some information about withdrawal limits and directs the user to the 'Your plan' section in the app for more details. However, it lacks critical steps or specific details on how to resolve the problem fully, such as how to change limits or any other relevant actions the user might need to take. The information is too vague and does not cover the main solution path comprehensively.",none
busy_parent_on_mobile,apple_pay_not_working,poor_internet_connection,hey trying to add my revolut card to apple pay but getting error message it works for normal purchases though can you help me with this pls also on train so signal is weak thx,"To add your Revolut card to Apple Pay, please ensure the following:

1. Your account is fully verified.
2. Your account balance isn't negative.
3. You are using a supported card type (Visa or Mastercard).
4. You don't have the same card digitized on too many devices.
5. The card you're trying to add isn't frozen or terminated.

If you meet all these criteria and still encounter issues, try deleting the card from Apple Pay and re-adding it. You can do this by:

- Opening your Wallet app.
- Tapping the '+' in the top-right corner.
- Selecting 'Debit or Credit Card' and entering the details again.

If the problem persists, I don't have enough information to help with that.",completeness,False,"The RAG-generated answer provides several potential reasons why the Revolut card might not be adding to Apple Pay and suggests a method to re-add the card. However, it lacks completeness because it does not address the potential impact of the weak signal mentioned by the customer, which could be a factor in the issue. Additionally, it ends with 'I don't have enough information to help with that' without suggesting contacting Revolut or Apple support for further assistance, which would be a logical next step if the problem persists after trying the suggested solutions.",False,"The answer covers some key steps needed to add a Revolut card to Apple Pay, but it lacks critical details on troubleshooting beyond the initial steps. Specifically, it does not provide information on what to do if the card is not being accepted after re-adding it, nor does it mention checking for software updates or contacting customer support, which may be necessary steps according to the source article. Additionally, the last statement about not having enough information to help is vague and does not guide the user on further actions they can take.",none
frequent_traveler,exchange_rate_markup_question,poor_internet_connection,"hey, i noticed the exchange rate in the app is different from google/reuters. does revolut add a markup? can't check my phone properly, on a train. thx","Revolut offers competitive exchange rates based on data from multiple independent sources. However, the rates you see may differ from those on Google or Reuters due to the spread, which is the difference between the buy and sell prices. This spread can include a markup applied by Revolut. 

Before making an exchange, you can review the rate and any applicable fees in the app. If you want to check the current rates, you can do so in the app or on our website.",completeness,True,"The RAG-generated answer provides a comprehensive explanation of why the exchange rate in the Revolut app might differ from those on Google or Reuters. It mentions the concept of spread and the possibility of a markup by Revolut, which directly addresses the customer's query about whether Revolut adds a markup. Additionally, it advises the customer on how to check the current rates and any applicable fees, either in the app or on the website, which are practical steps the customer can take to verify the information. Therefore, the answer is complete and resolves the customer's issue without leaving any obvious gaps.",False,"The RAG answer does not cover the key steps needed to resolve the problem of understanding exchange rates and fees with Revolut. While it mentions the competitive rates and the spread, it lacks specific actionable steps for the user to take, such as how to navigate the app to review rates and fees. Additionally, it does not provide sufficient detail on how to effectively use the app or website to check current rates, which is critical information for the user.",none
