persona_id,problem_id,modifier_id,query,answer,criterion,gold_passed,gold_reasoning,judge_passed,judge_reasoning,human_override
small_business_owner,cancel_subscription_not_working,angry_after_waiting,"I've tried to cancel my gym's recurring payment like 5 times now and I can't find the option in the app! This is getting ridiculous, I don't have time for this nonsense! If this isn't sorted out ASAP, I'm seriously considering ditching Revolut for good!","To cancel your gym's recurring payment, please follow these steps:

1. Go to 'Payments' on the bottom menu.
2. Tap on the calendar icon in the top-right corner.
3. View your active Direct Debits or subscriptions.
4. If it's a Direct Debit, tap on it and select 'Cancel future payments.'
5. If it's a subscription, you will need to contact the merchant directly to cancel it, as blocking a subscription in-app does not cancel it.

If you continue to have issues, please reach out to the merchant for further assistance.",actionability,True,"The RAG-generated answer provides clear, step-by-step instructions for the customer to follow in order to cancel their gym's recurring payment. It specifies where to go in the app ('Payments' on the bottom menu), what icon to tap (calendar icon in the top-right corner), and what actions to take depending on whether it's a Direct Debit or a subscription. The guidance is actionable and specific, allowing the customer to follow the instructions unambiguously. Additionally, it advises the customer to contact the merchant directly if it's a subscription, which is necessary information for the customer to resolve their issue.",True,"The RAG answer provides a clear, step-by-step guide for the user to cancel their gym's recurring payment, including specific actions to take within the app. It outlines where to navigate (Payments, calendar icon) and what to do (tap to cancel Direct Debits or contact the merchant for subscriptions), giving the user concrete next steps to resolve their issue.",none
crypto_day_trader,exchange_rate_markup_question,typing_from_phone_with_typos,yo why is the exchange rate on revolut diff from google like am i getting rekt here or is there a markup?? trying to figure this out while juggling kids and coffee so plz help me fast thx!,"The exchange rate on Revolut may differ from what you see on Google because Revolut's rates are based on data from multiple independent sources and can vary due to market conditions. Additionally, there is a difference between buy and sell prices, known as a spread, which can include a markup. 

To check the current exchange rates, you can view them in the Revolut app by going to 'Home', scrolling down to '+ Add widgets', and adding the 'Watchlist' widget. This will allow you to monitor the rates for different currencies. 

Before making an exchange, you can review the rate and any applicable fees in the app to ensure you know the total cost.",actionability,True,"The RAG-generated answer provides a clear and actionable explanation for why the exchange rate on Revolut might differ from Google's rate. It explains the concept of market conditions and the spread, which includes a markup. Additionally, it offers specific, step-by-step instructions on how to check the current exchange rates within the Revolut app by adding the 'Watchlist' widget. This guidance is specific and unambiguous, allowing the customer to follow the instructions easily to monitor exchange rates and review any applicable fees before making an exchange.",True,"The RAG answer provides specific, actionable next steps for the user. It instructs the user to open the Revolut app, navigate to 'Home', and add the 'Watchlist' widget to monitor exchange rates. Additionally, it advises the user to review the rates and fees before making an exchange, giving clear guidance on what to do next.",none
gig_economy_courier,atm_withdrawal_fee_unknown,typing_from_phone_with_typos,hey i just took out cash in france and got charged a fee what the heck is that about? i thought revolut was fee free for withdrawals can u explain this?? im in a rush here kids are loud and i need to know fast.,"Revolut does charge fees for cash withdrawals, but these fees depend on your plan and the number of withdrawals you make each month. For example, if you're on the Standard plan, you can withdraw up to £200 or make 5 withdrawals without fees. After that, a 2% or £1 fee applies for each transaction.

Additionally, if you convert your funds at the time of withdrawal, you may incur currency exchange fees. To check if Revolut charged you a fee, tap on the ATM withdrawal in your transactions list in the app. If no fee is shown, then Revolut did not charge you one.

Keep in mind that the ATM itself may also charge its own fees, which should be displayed before you complete the withdrawal.",actionability,True,"The RAG-generated answer provides clear and specific guidance on why the customer might have been charged a fee for cash withdrawals. It explains the fee structure based on the customer's plan and the number of withdrawals, mentions potential currency exchange fees, and advises the customer to check the transaction details in the app to confirm if Revolut charged a fee. Additionally, it informs the customer about possible ATM fees. The instructions are actionable and unambiguous, allowing the customer to understand and verify the charges effectively.",False,"The RAG answer provides some information about fees associated with cash withdrawals but does not give a clear, actionable next step for the user. While it mentions checking the transactions list in the app, it lacks specific guidance on what to do if the user finds a fee or how to resolve the issue quickly. The answer is somewhat vague and does not provide a concrete next step for the user in their urgent situation.",none
gig_economy_courier,apple_pay_not_working,non_native_broken_english,"hi, i try add my revolut card to apple pay but get error msg. it work for buy in shop but not in app. what i do? pls help fast, i need it for work!","To resolve the issue with adding your Revolut card to Apple Pay, please follow these steps:

1. **Verify Your Account**: Ensure your account is fully verified. Cards cannot be added without completing full verification.
2. **Check Account Balance**: Make sure your account balance isn't negative.
3. **Supported Card Type**: Confirm that your card is a supported type (Visa or Mastercard).
4. **Device Limit**: Ensure you don't have the same card added to too many devices.
5. **Card Status**: Make sure the card you're trying to add isn't frozen or terminated.

If you've checked all these and still face issues, try deleting the card from Apple Pay and re-adding it. If the problem persists, consider using another card.",actionability,True,"The RAG-generated answer provides clear, step-by-step instructions that the customer can follow to troubleshoot the issue with adding their Revolut card to Apple Pay. The guidance includes verifying the account, checking the account balance, confirming the card type, ensuring the device limit isn't exceeded, and checking the card status. These steps are specific and actionable, addressing potential causes of the problem. Additionally, the suggestion to delete and re-add the card if issues persist is a common troubleshooting step. The answer does not include vague advice and covers critical information needed to resolve the issue.",False,"The RAG answer provides a list of steps to check but lacks a specific, actionable next step for the user to take immediately. It does not clearly instruct the user on what to tap, upload, or who to contact for further assistance. The guidance is somewhat general and does not lead to a concrete action that the user can take to resolve their issue quickly.",none
student_abroad,unrecognized_transaction,poor_internet_connection,"hey, i saw a charge on my account i don’t remember making, it’s worrying me, pls help me dispute it, can’t really check details right now, on train and signal is bad, thx","To dispute the charge you don't remember making, please follow these steps in your Revolut app:

1. Tap the transaction in your transactions list.
2. Tap 'Get help'.
3. Select the issue that best describes your situation.
4. Complete and submit the form.

If you believe the charge is fraudulent, you can report it as such by selecting 'Report this payment as fraudulent' instead. After submitting, your card will be terminated for security. You can track the progress of your dispute or claim in the app by tapping the disputed transaction.",actionability,True,"The RAG-generated answer provides clear, step-by-step instructions for disputing a charge in the Revolut app. It specifies exactly where to tap and what options to select, ensuring the customer can follow the instructions unambiguously. Additionally, it addresses the possibility of the charge being fraudulent and explains the consequences of reporting it as such. The guidance is actionable and specific, meeting the evaluation criteria.",True,"The RAG answer provides a clear, actionable next step for the user to dispute the charge. It includes specific instructions on what to tap in the app, how to report the issue, and what to expect after submitting the form. This guidance is concrete and directly addresses the user's request for help.",none
frequent_traveler,apple_pay_not_working,angry_after_waiting,"hey, i've tried adding my revolut card to apple pay several times and keep getting an error! it works fine for regular purchases, so what’s the deal? this is super frustrating and if it doesn’t get resolved soon, i might have to consider switching to another provider!","To successfully add your Revolut card to Apple Pay, please ensure the following:

1. Your account is fully verified.
2. Your account balance isn't negative.
3. You are using a supported card type (Visa or Mastercard).
4. You don't have the same card digitalized on too many devices.
5. The card you're trying to add isn't frozen or terminated.

If you've checked all these and are still experiencing issues, try deleting the card from Apple Pay and re-adding it. If the problem persists, please let me know.",actionability,True,"The RAG-generated answer provides actionable and specific guidance to the customer. It lists clear steps to ensure the Revolut card can be added to Apple Pay, such as verifying the account, checking the account balance, ensuring the card type is supported, and confirming the card isn't frozen or terminated. Additionally, it suggests a specific troubleshooting step of deleting and re-adding the card if the initial checks do not resolve the issue. The instructions are clear and step-by-step, allowing the customer to follow them unambiguously.",False,"The RAG answer provides some troubleshooting steps but lacks a clear, actionable next step for the user. While it lists conditions to check, it does not specify what the user should do if they have already checked these conditions and are still facing issues. The suggestion to delete and re-add the card is vague and does not guide the user on how to do this within the Apple Pay interface. Overall, the answer does not provide a concrete next step that the user can easily follow.",none
student_abroad,transfer_pending_stuck,anxious_security_fear,"hey, i sent money to my friend 2 days ago and it’s still pending. neither of us got it, which is kinda sketchy tbh. i heard about scams and now i’m worried. can you pls help me understand this delay and how to cancel if i need to? i don’t trust the automated stuff right now, need a human to check this out. thx!","Your transfer may still be pending for several reasons, such as being sent on a weekend, additional processing checks, or incorrect recipient details. Transfers can remain pending for up to 72 hours, and in most cases, they will eventually be marked as completed.

To check the status of your transfer, you can use the outbound transfer status tool in the Revolut app. If you want to cancel the transfer, follow these steps:

1. Go to Payments on the bottom menu.
2. Select the person you sent the pending transfer to.
3. On the payments screen, select the pending transfer.
4. Tap 'Cancel' if it's eligible for cancellation.

If you can't cancel it, it may be under review by our automated security system. In that case, you will need to wait for the review to complete before cancellation is possible.

If you suspect fraud, please secure your account by freezing your card and report the transfer as fraud through the app. Go to 'Home', select the transfer in question, tap 'Get help', and choose 'Report this transfer as fraud'.

If you have further concerns, please contact Revolut Support for assistance.",actionability,True,"The RAG-generated answer provides clear, step-by-step instructions for checking the status of the transfer and attempting to cancel it. It specifies where to navigate within the app and what actions to take, such as going to 'Payments', selecting the recipient, and tapping 'Cancel' if eligible. Additionally, it addresses the customer's concern about potential fraud by advising them to secure their account and report the transfer as fraud through the app. The response also suggests contacting Revolut Support for further assistance, covering all aspects of the customer's query comprehensively and unambiguously.",True,"The RAG answer provides specific, actionable next steps for the user, including detailed instructions on how to check the status of the transfer, how to cancel it if eligible, and what to do if they suspect fraud. The guidance is concrete and clear, allowing the user to know exactly what actions to take next.",none
non_native_english_worker,weekend_transfer_fee,angry_after_waiting,"I send money home on Saturday and got charged fee! Why weekend matter for fee?! I call support many times, no answer! I need fix this now or I close account!","The fee you were charged for sending money home on Saturday is due to weekend fees that apply to exchanges made between 5pm Friday and 6pm Sunday, Eastern Time (ET). For Standard customers, this fee is 1%, and for Plus customers, it is 0.5%. Premium, Metal, and Ultra customers do not incur additional fees on weekends. 

You can check your fees and allowance reset dates in the 'Your plan' section of the app. If you need further assistance, please try reaching out to support again.",actionability,False,"The RAG-generated answer provides some information about the fee structure, but it lacks actionable, specific guidance for the customer to resolve their issue. The advice to 'try reaching out to support again' is vague and does not offer a clear, step-by-step solution. Additionally, the response does not address the customer's frustration with not being able to reach support or provide alternative methods for contacting support, such as an email address or a live chat option. The instructions to check fees in the app are also not detailed enough, as they do not specify where exactly in the app the 'Your plan' section can be found or how to navigate to it. Therefore, the response fails to meet the evaluation criteria for providing unambiguous and actionable guidance.",False,"The RAG answer explains the reason for the fee but does not provide a specific, actionable next step for the user to take. It mentions checking fees in the app and trying to contact support again, but these are vague and do not guide the user on what to do next to resolve their issue immediately.",none
gig_economy_courier,joint_account_not_allowed,non_native_broken_english,"hi, i want to share my account with my wife but i see Revolut dont offer this. what can i do? can i have another way to share money with her? pls help fast, i need it for my work.","You can open a Joint account with your wife to share money. Here are the steps to set it up:

1. Ensure both of you are at least 18 years old and have personal Revolut accounts that have passed identity verification.
2. Confirm that you both live in the same country and belong to the same Revolut entity.
3. Add your wife as a contact if she isn't already.
4. In the app, go to 'Home' on the bottom menu.
5. Below your balance, tap 'Accounts' and then 'Add new'.
6. Select 'Joint' and follow the instructions. Your wife will need to accept your invitation.

This will allow both of you to manage and spend money from the Joint account.",actionability,False,"The RAG-generated answer suggests opening a Joint account, which is not a feature currently offered by Revolut. Therefore, the instructions provided are not actionable or accurate. The customer cannot follow these steps as they do not align with the actual capabilities of Revolut. The response fails to address the customer's query with a viable solution, such as suggesting alternative methods like setting up recurring transfers or using shared vaults if available.",True,"The RAG answer provides a clear and specific set of actionable steps for the user to open a Joint account with their wife. It includes concrete guidance on what to do next, such as ensuring both parties meet the age and verification requirements, adding the wife as a contact, and navigating the app to set up the account. This meets the criteria for actionability.",none
student_abroad,business_account_upgrade_question,typing_from_phone_with_typos,hey can u tell me when i should upgrade to a biz acct my freelance income is growing and i need to kno what changes that means for fees and stuff thx!,"You should consider upgrading to a Revolut Business account if your freelance income is growing significantly, as it offers advanced features tailored for businesses, such as team cards, automated payments, and multi-user access. 

To upgrade, follow these steps in the main Revolut app:
1. Tap your profile icon in the top-left corner.
2. Select 'Your plan'.
3. Tap 'See plans'.
4. Choose your desired plan and follow the prompts to complete the upgrade.

Keep in mind that fees and terms apply, so it's a good idea to review those before making the switch. If you need more specific information about fees, I don't have enough information to help with that.",actionability,False,"The RAG-generated answer provides some actionable steps for upgrading to a Revolut Business account, but it lacks specific information about the changes in fees and terms associated with the upgrade, which was a key part of the customer's query. The answer mentions that fees and terms apply but does not provide any details or guidance on where to find this information. Additionally, the response states that it doesn't have enough information to help with specific fees, which leaves the customer's query about changes in fees unaddressed. Therefore, the answer is incomplete and does not fully meet the customer's needs for specific guidance on fees and changes associated with upgrading.",True,"The RAG answer provides a clear, actionable next step for the user to upgrade to a Revolut Business account, including specific instructions on how to navigate the app. The user knows exactly what to tap and where to go, fulfilling the criteria for actionability. Although it mentions that fees and terms apply, it still guides the user on the upgrade process.",none
frequent_traveler,daily_top_up_limit_reached,empty,"hey, i hit my funding limit and need to add more funds today. when does it reset? is there any way to work around this?","Your funding limit resets on a rolling monthly basis, based on the day your current price plan began. To check your exact limit refresh date and remaining allowance, tap your profile icon in the top-left corner, select ""Your plan,"" and look under the 'Your limits' section.

Unfortunately, there is no workaround for exceeding your funding limit. I don't have enough information to help with that.",actionability,True,"The RAG-generated answer provides clear and specific guidance on how to check the funding limit reset date and remaining allowance. It instructs the customer to tap the profile icon, select 'Your plan,' and look under the 'Your limits' section, which are actionable and unambiguous steps. Although it mentions there is no workaround for exceeding the funding limit, this is a factual statement and not a failure in providing guidance. The response meets the evaluation criteria by offering clear, step-by-step instructions without missing critical information.",True,"The RAG answer provides a specific, actionable next step by instructing the user to tap their profile icon, select 'Your plan,' and check the 'Your limits' section for their funding limit reset date and remaining allowance. This guidance is concrete and directs the user on what to do next.",none
non_native_english_worker,cancel_subscription_not_working,poor_internet_connection,"hi, i try cancel gym payment, but no option in app. can’t find it, help pls. i on train, bad signal, need fix fast.",I don't have enough information to help with that.,actionability,False,"The RAG-generated answer does not provide any actionable or specific guidance to the customer. It lacks clear, step-by-step instructions on how to cancel the gym payment. The response is vague and does not address the customer's request for help in finding the cancellation option in the app. Critical information, such as where to click or what to select, is missing, making it impossible for the customer to follow any instructions.",False,"The RAG answer does not provide any specific, actionable next steps for the user to take regarding canceling the gym payment. It lacks guidance on what to do next, leaving the user without a clear path to resolve their issue.",none
uk_freelance_designer,suspicious_activity_notification,poor_internet_connection,"Hey, I got a push notification about suspicious activity on my account but no details. I'm on the train, so can’t check properly. Is my account safe? Cheers.",I don't have enough information to help with that.,actionability,False,"The RAG-generated answer does not provide any actionable or specific guidance to the customer. It simply states a lack of information without offering any steps or advice on what the customer should do next. The response fails to address the customer's concern about the security of their account and does not guide them on how to verify or secure their account, such as suggesting checking the account when possible, contacting customer support, or using any available security features. Therefore, it does not meet the evaluation criteria for providing clear, step-by-step instructions.",False,"The RAG answer does not provide any specific, actionable next steps for the user. It fails to guide the user on what to do next regarding their account security, leaving them without clear instructions or options to address their concern.",none
frequent_traveler,crypto_purchase_failed,poor_internet_connection,"hey, trying to buy bitcoin but getting a generic error. i’ve got enough balance. what’s blocking the purchase? on a train and signal is weak, plz help.","If you're getting a generic error while trying to buy Bitcoin, here are some steps you can try:

1. **Check your card details**: Ensure that all card information is correct and try again.
2. **3DS Authentication**: Make sure that 3DS authentication is working correctly in your banking app.
3. **Purchase from the Crypto section**: If you have a Revolut account, try purchasing crypto directly from the 'Crypto' section using your account balance.

If none of these steps resolve the issue, please reach out to us for further assistance.",actionability,False,"The RAG-generated answer provides some steps, but they are not entirely actionable or specific to the customer's situation. The customer mentioned having a weak signal, which could be the primary issue, but this is not addressed. Additionally, the steps provided are somewhat vague, such as 'Check your card details' and 'Make sure that 3DS authentication is working correctly,' without specific instructions on how to verify these. The advice to purchase from the 'Crypto' section is more specific but assumes the customer is using Revolut, which may not be the case. Overall, the response lacks clarity and specificity needed for the customer to follow the instructions unambiguously.",False,"The RAG answer provides some steps to try, but it lacks a specific, actionable next step that the user can take immediately. The suggestions are somewhat vague and do not clearly guide the user on what to do next, especially considering the user's weak signal situation. The answer does not provide a direct action like tapping a specific button or contacting a specific support channel, which is necessary for it to be considered actionable.",none
